name,designation,ra,ra_err,dec,dec_err,w1_mean,w1_mean_err,w1_median,w1_median_err,w1_min,w1_min_err,w1_max,w1_max_err,w1_snr,w1_snr_min,w1_snr_max,w1_num_pts,w1_epochs,w1_amplitude,w1_var_ratio,w1_mean_median,w1_M_value,w1_fap,w1_sde,w1_power,w1_period,w1_baseline,w1_sigp,w1_in_sigp,w1_brighter_sigp,w1_fainter_sigp,w2_mean,w2_mean_err,w2_median,w2_median_err,w2_min,w2_min_err,w2_max,w2_max_err,w2_snr,w2_snr_min,w2_snr_max,w2_num_pts,w2_epochs,w2_amplitude,w2_var_ratio,w2_mean_median,w2_M_value,w2_fap,w2_sde,w2_power,w2_period,w2_baseline,w2_sigp,w2_in_sigp,w2_brighter_sigp,w2_fainter_sigp,w3_mean,w3_mean_err,w3_snr,w4_mean,w4_mean_err,w4_snr,w1_w2,delta_time,cadence,epochs,qual_flag,pmra,pmra_err,pmdec,pmdec_err,wiseview
1638448388981845888,J172801.41+693838.32,262.005881,0.848594,69.643968,0.762256,16.108,0.249,16.1,0.237,15.392,0.145,17.025,0.534,4.621,1.3,8.1,683,22,1.633,0.92,0.008,0.566,0.002,13.03,0.0511759586514449,0.0166107021154399,16.098,0.261,70.13,13.76,16.11,15.186,0.42,15.203,0.436,11.827,0.034,15.863,,1.076,-4.5,31.5,683,22,4.036,1.0,-0.017,0.164,0.0,14.75,0.0487044897398308,0.1325757281861565,15.24,0.418,85.07,10.54,4.39,11.117,0.435,1.283,7.401,0.427,0.938,0.922,4951.51,0.262,22,SS,13.778409183979504,0.036110256,7.366766159370687,0.0488181,http://byw.tools/wiseview#ra=262.0058649768214&dec=69.64397909971831&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1633504675468010624,J174224.68+664709.34,265.602831,0.990327,66.785921,0.916412,16.273,0.296,16.26,0.28,15.338,,17.189,0.534,3.827,1.0,6.6,473,23,1.851,0.85,0.013,0.502,0.008,11.44,0.0606884618190817,0.0131124475216741,16.307,0.297,75.05,14.8,10.15,15.202,0.427,15.224,0.443,13.953,,15.869,,0.918,-2.3,3.9,473,23,1.916,0.89,-0.022,0.337,0.001,11.44,0.0637781260211018,6.231161751245828,15.187,0.423,79.49,9.09,11.42,11.222,0.396,1.355,7.511,0.428,0.964,1.072,4940.817,0.792,23,SS,-83.87777357332527,0.057644606,72.59911556333165,0.06254456,http://byw.tools/wiseview#ra=265.6028385755725&dec=66.78592727213609&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1417200020676904704,J175759.39+544121.56,269.497392,0.821501,54.689307,0.899783,16.139,0.27,16.128,0.258,12.002,0.021,17.01,0.511,4.632,1.9,52.9,132,22,5.008,0.95,0.011,0.176,0.003,10.34,0.2149308388014487,0.019120658639711,16.12,0.268,71.21,12.12,16.67,15.181,0.411,15.214,0.414,12.337,0.06,15.819,0.531,1.28,-1.2,18.1,132,22,3.482,0.91,-0.033,0.174,0.0,7.44,0.2068258420726034,4.913910102433219,15.238,0.416,84.85,10.61,4.55,11.438,0.463,0.927,7.573,0.444,1.419,0.957,4914.139,0.523,22,SS,-64.84671263730998,0.06362964,-43.70301323510474,0.0640533,http://byw.tools/wiseview#ra=269.4974600252912&dec=54.689321226007394&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2161573442833511040,J180147.02+652137.01,270.445771,0.771857,65.360226,0.80756,16.062,0.249,16.042,0.231,14.951,0.131,17.118,,4.608,-36.8,9.4,652,22,2.167,0.82,0.02,0.497,0.0,19.4,0.07797742435077,0.0245704038123034,16.014,0.252,63.96,13.04,23.01,15.164,0.425,15.154,0.437,14.233,,15.846,,1.181,-2.4,5.4,650,22,1.613,0.96,0.01,0.429,0.005,12.33,0.0446258774475289,0.1154382974002184,15.231,0.411,79.14,14.42,6.13,11.231,0.402,1.245,7.662,0.433,0.928,0.899,4953.024,0.79,22,SS,-36.03522740823782,0.20464423,35.528128022461274,0.16028406,http://byw.tools/wiseview#ra=270.4459246083013&dec=65.36028072649503&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4470233817461336704,J180723.38+035659.77,271.847368,0.260871,3.949974,0.283118,14.586,0.087,14.574,0.081,14.202,0.078,15.008,0.171,12.952,6.4,17.3,276,22,0.806,0.91,0.012,0.538,0.003,10.72,0.0917052139488765,0.0237862598323112,14.577,0.087,56.88,20.65,22.46,14.674,0.302,14.647,0.293,13.921,,15.455,0.543,3.532,0.1,7.6,276,22,1.534,0.85,0.027,0.527,0.029,8.44,0.0932758854310365,0.0551402001472817,14.654,0.275,74.28,9.42,16.3,11.359,0.46,1.025,7.761,,0.586,-0.088,4913.587,0.13,22,SS,2.4989194481592576,0.025967352,-127.03297397716796,0.02305413,http://byw.tools/wiseview#ra=271.8474122720613&dec=3.9499365755873392&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4497414466452138496,J181706.02+132807.14,274.274759,0.142842,13.46794,0.151365,13.83,0.051,13.829,0.049,13.549,0.054,14.056,0.058,21.732,12.9,26.8,352,22,0.507,0.81,0.001,0.448,0.001,11.21,0.0756890397029001,0.0186122603200199,13.807,0.056,61.93,10.51,27.56,13.835,0.144,13.811,0.132,13.403,0.116,14.754,,7.958,-0.3,11.5,349,22,1.351,0.88,0.024,0.698,0.002,11.47,0.0763908302902528,0.0371183095167217,13.782,0.144,65.91,10.23,23.01,11.303,0.415,1.025,7.748,0.408,1.122,-0.004,4913.924,0.066,22,SS,-436.211602734623,0.036264557,-1115.5534172245984,0.039038893,http://byw.tools/wiseview#ra=274.2750771257661&dec=13.468650786638404&size=111&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2109852523240471936,J182337.01+410404.32,275.904171,0.286188,41.067917,0.298708,14.822,0.094,14.808,0.089,14.064,0.173,15.85,,11.893,1.6,16.6,578,22,1.786,0.64,0.014,0.583,0.004,10.94,0.042620637039762,0.0173094206573912,14.797,0.102,61.76,13.15,25.09,14.911,0.334,14.914,0.321,14.021,,15.673,0.508,3.058,-1.5,7.4,577,22,1.652,0.87,-0.003,0.459,0.009,10.64,0.0560392919942963,0.2746769314674341,14.918,0.334,75.26,12.63,11.94,11.334,,0.923,7.816,0.406,1.14,-0.089,4914.75,0.066,22,SS,0.5313266313185618,0.022152299,138.34047556396527,0.025394734,http://byw.tools/wiseview#ra=275.9042176622039&dec=41.067866920573486&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2052891361294411520,J191858.67+384317.45,289.744437,0.115769,38.721353,0.114443,13.463,0.041,13.457,0.039,13.272,0.037,13.798,0.043,26.854,14.0,32.9,537,22,0.526,0.98,0.006,0.648,0.008,10.82,0.0463518867211292,0.0240431996035967,13.443,0.047,59.22,13.22,27.56,13.496,0.105,13.484,0.1,13.11,0.111,14.127,0.216,10.76,4.6,17.6,536,22,1.017,0.82,0.012,0.632,0.004,12.09,0.0542366812792032,0.0327349795346744,13.471,0.113,64.99,13.04,21.79,11.392,0.47,1.125,7.798,,0.9,-0.032,4914.655,0.065,22,SS,25.20043736859222,0.017607257,-251.6767045698044,0.019787619,http://byw.tools/wiseview#ra=289.74443824673165&dec=38.72151454983126&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2274076297221555968,J212657.87+733839.64,321.741485,0.097731,73.644084,0.092244,13.135,0.035,13.089,0.033,12.513,0.031,14.735,0.077,31.833,13.5,39.5,734,22,2.222,0.78,0.046,0.741,0.0,17.67,0.0640463791848622,0.0328024858475954,13.073,0.042,58.99,9.54,31.47,13.197,0.086,13.149,0.079,12.807,0.058,15.003,0.357,13.399,-4.4,20.0,734,22,2.196,0.92,0.048,0.844,0.0,12.93,0.0415875427142354,0.0218671483322672,13.101,0.093,58.04,8.17,33.79,11.275,0.456,1.106,7.773,0.371,0.813,-0.061,4941.065,0.066,22,SS,55.33844769558839,0.029744605,-314.19960289222485,0.02958501,http://byw.tools/wiseview#ra=321.7411073722628&dec=73.64434474169988&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1794118516552814336,J213846.50+230923.42,324.693973,0.270776,23.156574,0.257655,14.679,0.085,14.671,0.083,14.362,0.104,15.017,0.122,12.991,7.9,17.3,182,22,0.655,1.0,0.008,0.528,0.001,10.05,0.125635942295027,0.0581753606611382,14.637,0.093,58.79,11.54,29.67,14.598,0.289,14.622,0.276,13.794,,15.316,0.452,3.767,-0.5,7.8,182,22,1.522,0.86,-0.024,0.456,0.0,10.47,0.1594118955994902,0.0193488134245104,14.613,0.259,67.03,15.38,17.58,10.965,,1.25,7.836,,0.5,0.081,4913.086,0.131,22,SS,265.0041136254204,0.027487991,120.6906313065679,0.028854074,http://byw.tools/wiseview#ra=324.6937492464199&dec=23.156506195355348&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1792830060723673472,J214240.75+205947.73,325.669631,0.087519,20.996197,0.083895,12.925,0.032,12.923,0.031,12.479,0.026,13.206,0.037,34.163,20.1,42.3,336,22,0.727,0.73,0.002,0.389,0.003,11.51,0.0764422013393913,0.033180844984407,12.918,0.039,67.26,12.8,19.94,12.979,0.076,12.973,0.073,12.571,0.072,13.538,0.139,14.709,6.3,21.4,336,22,0.967,0.82,0.006,0.584,0.012,9.12,0.0711175638442338,0.1625748944690192,12.973,0.081,61.01,19.05,19.94,11.289,,0.575,7.649,,0.82,-0.055,4913.218,0.066,22,SS,-224.6671709723352,0.01841626,-649.6145288326695,0.017847354,http://byw.tools/wiseview#ra=325.6697900500424&dec=20.99659168768397&size=107&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2667464656943675392,J214324.08-065949.46,325.850335,0.217085,-6.997107,0.214914,14.261,0.072,14.251,0.066,13.949,0.064,14.865,0.3,15.908,3.6,20.7,271,22,0.916,0.88,0.01,0.67,0.0,11.8,0.1014455937763561,0.0283850176734815,14.239,0.071,59.78,14.02,26.2,14.295,0.241,14.302,0.218,12.121,0.504,15.179,0.502,4.697,-2.6,8.2,271,22,3.058,0.89,-0.007,0.287,0.02,9.82,0.0816363484407671,0.0145873811541368,14.311,0.204,60.52,18.82,20.66,11.143,0.542,1.44,7.792,,0.65,-0.035,4913.56,0.131,22,SS,-11.411789490163704,0.028674878,-91.6576399012298,0.024203815,http://byw.tools/wiseview#ra=325.8503130310157&dec=-6.997071914855176&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2693940725141960192,J215225.40+022314.77,328.105818,0.115339,2.38726,0.112621,13.369,0.04,13.361,0.039,13.157,0.039,13.895,0.051,27.416,17.4,34.2,321,22,0.738,0.89,0.008,0.724,0.0,13.03,0.0885426334579502,0.0269124446512149,13.372,0.045,65.73,19.94,14.33,13.433,0.112,13.429,0.105,12.96,0.107,14.116,0.214,10.115,4.3,15.1,321,22,1.156,0.71,0.004,0.594,0.006,11.12,0.0729163990355797,0.0447033598818449,13.441,0.108,65.11,19.94,14.95,11.19,0.34,1.333,7.69,0.315,0.956,-0.065,4913.318,0.066,22,SS,15.32342773420896,0.042259365,-300.5333442073588,0.044093885,http://byw.tools/wiseview#ra=328.1058138452951&dec=2.387435456368032&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1900545847646195840,J222958.15+302408.16,337.492304,0.288419,30.402201,0.278063,14.748,0.093,14.749,0.087,14.345,0.071,15.343,0.127,12.14,5.0,17.4,334,22,0.998,0.81,-0.001,0.595,0.0,15.58,0.1127594593924764,0.1438116322087471,14.751,0.097,59.88,22.16,17.96,14.519,0.283,14.492,0.261,13.732,,15.324,0.461,4.055,0.4,7.9,334,22,1.592,0.82,0.027,0.523,0.002,11.96,0.0842761967094415,0.053797505672889,14.441,0.242,61.08,11.08,27.84,11.324,,0.729,7.668,0.519,1.333,0.228,4912.542,0.066,22,SS,55.66541888159004,0.03243387,-115.6535126927936,0.049663085,http://byw.tools/wiseview#ra=337.4922738792771&dec=30.40226636972594&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2611561706216413696,J225356.06-064705.39,343.485399,0.116108,-6.785335,0.11206,13.319,0.041,13.313,0.038,13.042,0.05,13.569,0.045,27.386,12.3,33.0,278,22,0.527,0.68,0.006,0.486,0.003,10.76,0.0868220717678408,0.0557223744584943,13.307,0.044,66.91,13.67,19.42,13.241,0.106,13.248,0.094,11.655,0.091,13.988,0.217,11.163,2.1,20.9,278,22,2.333,0.73,-0.007,0.317,0.01,10.16,0.0765561070893646,0.0221527966248124,13.197,0.095,62.95,7.55,29.5,11.114,0.488,1.345,7.373,0.281,4.044,0.077,4912.686,0.13,22,SS,2485.798830001822,0.03816274,-681.2536063218889,0.04036945,http://byw.tools/wiseview#ra=343.48356406407754&dec=-6.784830206077555&size=124&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2810585920868186240,J231221.77+104703.95,348.090798,0.19807,10.784421,0.189004,14.149,0.064,14.146,0.06,13.889,0.06,14.692,0.103,17.485,8.0,22.8,289,22,0.803,0.9,0.003,0.68,0.001,12.31,0.0995081790157638,0.4443545318744787,14.149,0.067,66.09,18.69,15.22,14.224,0.228,14.19,0.208,12.975,,15.04,0.454,5.048,0.1,8.4,289,22,2.065,0.94,0.034,0.412,0.004,10.49,0.0832395635257758,0.0451022165283739,14.167,0.192,63.32,10.73,25.95,11.251,0.385,1.05,7.645,,0.787,-0.075,4912.39,0.13,22,SS,139.1902524109714,0.05158878,-19.452611655921675,0.037034683,http://byw.tools/wiseview#ra=348.09069571852314&dec=10.784429459994456&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2660358032257156736,J232847.21+051449.97,352.196466,0.044463,5.247055,0.042147,11.499,0.021,11.498,0.02,11.326,0.02,11.801,0.019,52.918,31.0,65.6,302,23,0.475,1.0,0.001,0.638,0.0,20.87,0.2857463031844184,0.0326708284077972,11.491,0.03,37.42,27.81,34.77,10.728,0.023,10.732,0.022,10.497,0.116,11.057,0.024,47.65,9.4,60.9,302,23,0.56,0.96,-0.004,0.58,0.0,22.6,0.3622024017153354,0.0326972281792839,10.737,0.034,36.09,35.43,28.48,9.026,0.07,15.817,7.569,0.374,1.56,0.77,4912.353,0.129,23,SS,-398.2458353978592,0.032349046,-266.7438097305465,0.019948201,http://byw.tools/wiseview#ra=352.19670801911326&dec=5.247213099043008&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2439184705619919488,J233850.77-074120.33,354.711569,0.120571,-7.689007,0.115771,13.389,0.042,13.382,0.04,12.994,0.059,14.054,0.056,26.617,9.8,32.2,283,22,1.06,0.74,0.007,0.634,0.003,11.66,0.0885921754679267,0.516880414772006,13.37,0.046,66.43,8.48,25.09,13.453,0.125,13.449,0.111,11.878,0.122,14.257,0.367,9.373,-1.9,14.2,283,22,2.379,0.91,0.004,0.34,0.002,12.26,0.0983101495787501,0.0131224526395313,13.472,0.11,56.54,25.09,18.37,11.085,,0.622,7.634,,1.15,-0.065,4912.278,0.13,22,SS,31.54860991860616,0.017429607,-22.30278306036313,0.014281705,http://byw.tools/wiseview#ra=354.7115585243981&dec=-7.688979888107045&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2871730307948650368,J234350.45+323245.77,355.960031,0.106919,32.546022,0.101917,13.255,0.037,13.242,0.036,13.105,0.038,14.336,0.063,29.685,9.6,35.8,346,23,1.231,0.93,0.013,0.889,0.007,9.92,0.0695543226500802,0.240593089863536,13.239,0.043,68.5,11.56,19.94,13.322,0.103,13.304,0.099,12.886,0.095,13.956,0.201,11.14,4.9,16.1,345,23,1.07,0.89,0.018,0.609,0.006,12.46,0.0781174278661966,0.0287964043224517,13.305,0.101,62.72,15.32,21.68,11.227,0.334,1.7,7.655,0.332,1.511,-0.066,4911.359,0.066,23,SS,-215.90503763377305,0.033274636,-59.87087590298641,0.020902125,http://byw.tools/wiseview#ra=355.9602000462695&dec=32.546047334095135&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2867032958053059200,J234954.96+293356.00,357.478958,0.200779,29.56522,0.192419,14.224,0.065,14.218,0.062,13.962,0.068,14.759,0.089,17.059,10.2,21.4,323,23,0.797,0.92,0.006,0.679,0.0,11.88,0.0812277774198495,0.0214124310141636,14.208,0.07,61.73,14.51,23.46,14.295,0.233,14.276,0.216,13.522,0.156,15.219,0.507,5.004,1.3,8.9,324,23,1.697,0.72,0.019,0.556,0.001,11.76,0.0963389034146875,0.5689100629042778,14.283,0.204,63.27,16.98,19.75,11.209,0.367,2.029,7.793,0.436,1.38,-0.071,4911.232,0.13,23,SS,-54.91263625775952,0.032358766,-501.68797706333226,0.023013756,http://byw.tools/wiseview#ra=357.47900108933186&dec=29.56555497241167&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4994877094997259264,J000211.62-431006.38,0.548935,0.069662,-43.16886,0.065284,12.464,0.027,12.463,0.026,12.344,0.026,12.59,0.035,41.415,28.1,50.3,334,22,0.246,0.7,0.001,0.516,0.0,15.44,0.1009935802410463,0.0218745259175402,12.463,0.034,78.14,11.38,10.48,12.521,0.054,12.512,0.051,12.318,0.048,13.043,0.072,20.746,7.6,26.0,332,22,0.725,0.94,0.009,0.732,0.0,11.52,0.0978123821432249,0.1771370014298592,12.516,0.064,68.56,15.27,15.57,11.035,0.348,3.158,7.705,,1.186,-0.057,4913.11,0.066,22,SS,613.7852695338222,0.018288197,-686.9892403643487,0.01745327,http://byw.tools/wiseview#ra=0.5484242194982256&dec=-43.16843961826971&size=109&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
431635455820288128,J000224.88+635745.88,0.60419,0.449668,63.962832,0.407822,14.996,0.123,14.975,0.114,14.285,0.063,15.818,0.211,9.541,3.6,17.2,160,22,1.533,0.7,0.021,0.55,0.0,15.29,0.3308301509042536,0.0328719986428055,14.941,0.115,38.12,26.25,35.62,14.851,0.321,14.839,0.308,14.076,0.223,15.725,,2.823,-0.4,6.6,160,22,1.649,0.81,0.012,0.537,0.0,13.64,0.2581395624676922,0.0329754982917055,14.916,0.318,63.75,24.38,11.88,11.252,0.313,1.819,7.743,0.462,1.082,0.145,4945.087,0.132,23,SS,918.8258432602288,0.052663047,108.05484982151395,0.06564866,http://byw.tools/wiseview#ra=0.6036631273956624&dec=63.96274307670881&size=109&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2312821266302222720,J000240.29-341351.79,0.667974,0.1487,-34.231539,0.141544,13.815,0.049,13.808,0.048,13.601,0.063,14.33,0.069,22.334,13.1,26.9,313,22,0.729,0.87,0.007,0.716,0.0,6.4,0.1008482848653055,4.379830758384723,13.785,0.056,64.54,6.39,29.07,13.821,0.15,13.808,0.138,13.258,0.13,14.843,0.445,7.765,2.1,12.0,312,22,1.585,0.82,0.013,0.653,0.0,12.85,0.0962053893377387,0.2426564856846144,13.755,0.143,63.58,9.27,26.84,11.215,0.408,1.909,7.472,0.261,2.475,-0.006,4918.55,0.066,22,SS,152.21202068711423,0.020877259,-762.2205527349851,0.023322226,http://byw.tools/wiseview#ra=0.6678798143455957&dec=-34.23105221038914&size=107&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
537563127588521600,J000507.52+731311.34,1.281803,0.295258,73.219859,0.259157,14.736,0.09,14.723,0.084,14.346,0.158,15.385,0.259,12.551,4.2,17.6,469,22,1.039,0.86,0.013,0.637,0.0,15.69,0.0779323439785349,0.0430399892953839,14.71,0.096,61.19,14.5,24.31,14.804,0.316,14.795,0.3,13.572,0.134,15.575,0.494,3.336,-1.7,8.1,469,22,2.003,0.85,0.009,0.389,0.001,12.98,0.0756877342768464,0.0132510527128875,14.85,0.305,75.69,14.5,9.81,11.296,,0.88,7.749,,0.925,-0.069,4940.709,0.066,22,SS,188.16109986440355,0.023182925,122.10754910759002,0.024163425,http://byw.tools/wiseview#ra=1.2813158032238048&dec=73.219815783208&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4683801096308561536,J001101.35-773547.81,2.755915,0.927366,-77.596784,0.817422,16.216,0.269,16.204,0.261,15.728,0.183,16.906,0.413,4.176,0.7,6.9,112,22,1.178,0.92,0.012,0.596,0.003,9.77,0.2294685460460381,0.026933720789125,16.184,0.284,81.25,8.04,10.71,15.191,0.386,15.168,0.404,14.179,,15.802,,0.919,-1.3,3.9,112,22,1.623,0.84,0.023,0.391,0.0,12.52,0.2384426109216829,0.1025862020560639,15.252,0.419,83.04,9.82,7.14,11.503,,0.55,7.785,,1.1,1.025,4913.401,0.331,22,SS,85.88798463388294,0.1669986,-317.2672813540959,0.1437132,http://byw.tools/wiseview#ra=2.755609672031467&dec=-77.59661449623363&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
384636109728592768,J001122.39+424037.29,2.84324,0.240277,42.676917,0.226834,14.465,0.075,14.447,0.072,14.153,0.082,15.058,0.102,14.741,7.5,19.1,325,23,0.905,0.86,0.018,0.675,0.0,12.91,0.0887281153398936,0.041947335886159,14.417,0.08,58.46,9.54,32.0,14.494,0.258,14.494,0.241,13.69,,15.31,0.513,4.339,-1.1,7.8,324,23,1.62,0.85,0.0,0.504,0.001,11.45,0.0889618725771041,0.0318856540014621,14.47,0.237,67.38,13.54,18.77,11.368,,0.492,7.801,0.501,0.782,-0.029,4935.893,0.066,23,SS,-50.024131514494655,0.021282794,-227.0293419553291,0.01829259,http://byw.tools/wiseview#ra=2.843289573717145&dec=42.67702506909369&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
395234439752169344,J001213.97+502511.91,3.057852,0.107954,50.419708,0.099961,13.207,0.036,13.193,0.036,13.065,0.041,13.691,0.043,30.143,17.3,35.8,373,23,0.626,0.89,0.014,0.796,0.007,11.51,0.0660139345835221,0.0334967564845897,13.181,0.042,62.73,10.72,26.54,13.249,0.093,13.222,0.087,12.763,0.11,15.319,,12.292,0.2,17.6,373,23,2.556,0.9,0.027,0.82,0.006,10.88,0.0690907664524871,0.0287932946032829,13.231,0.096,62.2,19.03,18.77,11.243,0.396,0.91,7.79,0.534,0.869,-0.042,4937.172,0.066,23,SS,-461.332056786813,0.015434003,-551.6672959352079,0.013221998,http://byw.tools/wiseview#ra=3.0582193135460027&dec=50.41997493299496&size=107&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4996458845552956928,J001347.18-393735.88,3.446397,0.797618,-39.627061,0.75017,15.954,0.23,15.924,0.218,15.333,0.141,16.904,0.512,5.032,2.1,7.7,152,22,1.571,0.93,0.03,0.624,0.004,10.09,0.1518798432169767,0.0132199563223399,15.837,0.231,63.82,5.92,30.26,15.055,0.432,15.018,0.437,14.287,,15.68,,1.147,-9.6,3.3,151,22,1.393,0.85,0.037,0.475,0.006,10.0,0.1480462819254645,0.0455804735215259,15.143,0.375,76.32,16.45,6.58,11.252,0.335,1.663,7.781,0.476,0.745,0.899,4912.62,0.132,22,SS,-219.99806227119225,0.09446141,-724.7871628194666,0.10471042,http://byw.tools/wiseview#ra=3.446574556367292&dec=-39.626633040503485&size=107&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4689789625044431616,J001350.69-714958.22,3.461655,0.155314,-71.832992,0.137614,13.901,0.051,13.893,0.048,13.697,0.051,14.501,0.122,21.804,8.9,27.0,508,22,0.804,0.95,0.008,0.756,0.004,11.13,0.0502053423061307,0.02187807708332,13.892,0.058,66.93,13.39,19.69,13.927,0.149,13.912,0.139,13.3,0.133,15.345,0.401,7.75,2.1,12.5,506,22,2.045,0.87,0.015,0.701,0.029,9.84,0.0470887323655781,0.0493177208066715,13.866,0.154,66.73,8.07,24.8,11.453,,0.588,7.831,0.453,1.133,-0.026,4914.427,0.066,22,SS,233.00799444120008,0.02141493,-247.73224655056336,0.022609515,http://byw.tools/wiseview#ra=3.4612028621199697&dec=-71.83283882571797&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2418116963320446720,J001412.19-131112.53,3.550448,0.247266,-13.187192,0.240927,14.474,0.08,14.462,0.075,14.211,0.055,15.159,0.229,14.144,4.7,19.8,286,23,0.948,0.84,0.012,0.735,0.005,9.98,0.0837874008259828,0.124863612926727,14.456,0.081,63.29,14.69,22.03,14.503,0.278,14.487,0.261,13.197,,15.48,,3.842,-4.1,7.2,286,23,2.283,0.7,0.016,0.435,0.017,9.29,0.0854986951037724,0.046498612566876,14.456,0.239,60.84,12.94,26.22,11.084,0.298,2.75,7.633,,0.92,-0.029,4912.019,0.13,23,SS,-546.6949616842454,0.046895877,-714.9433483430773,0.027116707,http://byw.tools/wiseview#ra=3.550804206824608&dec=-13.1868128174365&size=109&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2315346161227820032,J002113.15-334227.62,5.304973,0.48978,-33.707668,0.464188,15.377,0.15,15.368,0.139,14.923,0.125,16.06,0.301,7.662,2.7,11.5,277,22,1.137,0.86,0.009,0.609,0.002,10.45,0.0948239759910728,0.0434269593377204,15.33,0.151,64.62,10.47,24.91,14.986,0.412,14.97,0.428,14.056,,15.733,,1.645,-2.9,5.1,277,22,1.677,0.77,0.016,0.455,0.001,10.85,0.1008894721349641,0.0393775270080912,14.965,0.353,74.73,11.91,13.36,11.319,,0.8,7.761,0.217,1.3,0.391,4912.842,0.129,22,SS,199.3584999864132,0.022346033,-13.730358590539996,0.03616783,http://byw.tools/wiseview#ra=5.304799719828821&dec=-33.70767350186336&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2319157820148589312,J002947.35-283553.34,7.447428,0.916831,-28.598152,0.856519,16.15,0.278,16.144,0.269,15.558,0.174,16.875,0.452,4.108,1.4,6.8,59,23,1.317,0.67,0.006,0.555,0.0,10.18,0.4281054866610254,0.0421661805747158,16.063,0.27,67.8,6.78,25.42,14.994,0.398,14.975,0.474,11.815,0.046,15.748,,1.129,-1.4,23.6,59,23,3.933,0.8,0.019,0.197,0.005,8.22,0.3654359084778646,1.0717970141055255,15.044,0.356,67.8,15.25,16.95,11.104,0.363,1.525,7.607,,1.0,1.156,4911.306,0.653,23,SS,136.5374635532605,0.06486541,-22.903623273553656,0.06685934,http://byw.tools/wiseview#ra=7.447290184029548&dec=-28.59814916590613&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
